Organoid,drug_name,IC50,AUC,Classification,SMILES,uniqueID
P19b,RO-3306,814089.3539,0.993804,0,C1=CC2=C(C=CC(=C2)/C=C\3/C(=O)NC(=NCC4=CC=CS4)S3)N=C1,4
P11,JNJ-26854165,3641398.002,0.9641685,0,C1=CC=C2C(=C1)C(=CN2)CCNC3=CC=C(C=C3)NC4=CC=NC=C4,6
P20,Camptothecin,16.09961151,0.901706167,0,CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O,50
P6,OSI-906,34001.17344,0.9840565,0,CC1(CC(C1)C2=NC(=C3N2C=CN=C3N)C4=CC5=C(C=C4)C=CC(=N5)C6=CC=CC=C6)O,26
P11,GW 441756,90427.76422,0.988306,0,CN1C=C(C2=CC=CC=C21)/C=C\3/C4=C(C=CC=N4)NC3=O,54
P23,NVP-BEZ235,0.478560659,0.9043125,0,CC(C)(C#N)C1=CC=C(C=C1)N2C3=C4C=C(C=CC4=NC=C3N(C2=O)C)C5=CC6=CC=CC=C6N=C5,22
P24a,GW 441756,2317.701431,0.9415,0,CN1C=C(C2=CC=CC=C21)/C=C\3/C4=C(C=CC=N4)NC3=O,54
P18,GSK269962A,56270.79027,0.956079333,0,CCN1C2=CC(=NC=C2N=C1C3=NON=C3N)OC4=CC=CC(=C4)NC(=O)C5=CC=C(C=C5)OCCN6CCOCC6,47
P31,LY317615,2774112.226,0.993237,0,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=CN(C5=CC=CC=C54)C6CCN(CC6)CC7=CC=CC=N7,56
P26,(5Z)-7-Oxozeaenol,78516.08169,0.918583333,1,C[C@H]1C/C=C\C(=O)[C@H]([C@H](C/C=C/C2=C(C(=CC(=C2)OC)O)C(=O)O1)O)O,69
P31,PF-562271,1749236.716,0.988306,0,CN(C1=C(C=CC=N1)CNC2=NC(=NC=C2C(F)(F)F)NC3=CC4=C(C=C3)NC(=O)C4)S(=O)(=O)C,51
P9,XAV 939,57281.87447,0.963533333,1,C1CSCC2=C1N=C(NC2=O)C3=CC=C(C=C3)C(F)(F)F,20
P10,PAC-1,625344.1445,0.976746,0,C=CCC1=C(C(=CC=C1)/C=N/NC(=O)CN2CCN(CC2)CC3=CC=CC=C3)O,21
P9,Oxaliplatin,12587959.19,0.945196,1,C1CC[C@H]([C@@H](C1)[NH-])[NH-].C(=O)(C(=O)O)O.[Pt+2],13
P8,JNJ-26854165,1729.197371,0.82875,1,C1=CC=C2C(=C1)C(=CN2)CCNC3=CC=C(C=C3)NC4=CC=NC=C4,6
P20,BMS-536924,23.23033292,0.8425,0,CC1=CC(=CC2=C1N=C(N2)C3=C(C=CNC3=O)NC[C@H](C4=CC(=CC=C4)Cl)O)N5CCOCC5,36
P17,RO-3306,20249.59847,0.947875,0,C1=CC2=C(C=CC(=C2)/C=C\3/C(=O)NC(=NCC4=CC=CS4)S3)N=C1,4
P28,BIRB 0796,735174.8134,0.983791667,0,CC1=CC=C(C=C1)N2C(=CC(=N2)C(C)(C)C)NC(=O)NC3=CC=C(C4=CC=CC=C43)OCCN5CCOCC5,39
P10,AICAR,307113.6879,0.827458333,0,C1=NC(=C(N1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)N)C(=O)N,7
P28,(5Z)-7-Oxozeaenol,684.6401722,0.872916667,1,C[C@H]1C/C=C\C(=O)[C@H]([C@H](C/C=C/C2=C(C(=CC(=C2)OC)O)C(=O)O1)O)O,69
P31,MLN8237,50288.15163,0.989613,0,COC1=C(C(=CC=C1)F)C2=NCC3=CN=C(N=C3C4=C2C=C(C=C4)Cl)NC5=CC(=C(C=C5)C(=O)O)OC,61
P31,AICAR,2093924.436,0.93375,0,C1=NC(=C(N1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)N)C(=O)N,7
P20,KU-55933,2540555.247,0.990551833,0,C1COCCN1C2=CC(=O)C=C(O2)C3=C4C(=CC=C3)SC5=CC=CC=C5S4,18
P8,AICAR,3.466761861,0.374583333,1,C1=NC(=C(N1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)N)C(=O)N,7
P28,Docetaxel,0.015247554,0.945333333,0,CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,34
P31,FK866,25929.29128,0.9933495,0,C1CN(CCC1CCCCNC(=O)/C=C/C2=CN=CC=C2)C(=O)C3=CC=CC=C3,14
P19b,BIRB 0796,3641190.049,0.994145333,0,CC1=CC=C(C=C1)N2C(=CC(=N2)C(C)(C)C)NC(=O)NC3=CC=C(C4=CC=CC=C43)OCCN5CCOCC5,39
P9,KU-55933,3557933.04,0.990895667,0,C1COCCN1C2=CC(=O)C=C(O2)C3=C4C(=CC=C3)SC5=CC=CC=C5S4,18
P10,AZD8055,461.1197656,0.915333333,0,C[C@H]1COCCN1C2=NC(=NC3=C2C=CC(=N3)C4=CC(=C(C=C4)OC)CO)N5CCOC[C@@H]5C,70
P19b,BMS-708163,175060.0413,0.945991667,0,C1=CC(=CC=C1S(=O)(=O)N(CC2=C(C=C(C=C2)C3=NOC=N3)F)[C@H](CCC(F)(F)F)C(=O)N)Cl,3
P24a,Mirin,27356383.97,0.967875,0,C1=CC(=CC=C1/C=C\2/C(=O)N=C(S2)N)O,2
P16,Bortezomib,0.018192421,0.911625,0,B([C@H](CC(C)C)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)(O)O,0
P11,17-AAG,13.42256221,0.9086875,0,C[C@H]1C[C@@H]([C@@H]([C@H](/C=C(/[C@@H]([C@H](/C=C\C=C(\C(=O)NC2=CC(=O)C(=C(C1)C2=O)NCC=C)/C)OC)OC(=O)N)\C)C)O)OC,71
P23,BYL719,147233.2231,0.9821815,0,CC1=C(SC(=N1)NC(=O)N2CCC[C@H]2C(=O)N)C3=CC(=NC=C3)C(C)(C)C(F)(F)F,31
P9,AKT inhibitor VIII,142520.5315,0.9320395,1,C1CN(CCC1N2C3=CC=CC=C3NC2=O)CC4=CC=C(C=C4)C5=C(N=C6C=C7C(=NC=N7)C=C6N5)C8=CC=CC=C8,15
P10,17-AAG,0.120989035,0.74625,0,C[C@H]1C[C@@H]([C@@H]([C@H](/C=C(/[C@@H]([C@H](/C=C\C=C(\C(=O)NC2=CC(=O)C(=C(C1)C2=O)NCC=C)/C)OC)OC(=O)N)\C)C)O)OC,71
P26,UNC0642,1908.81694,0.982996,0,CC(C)N1CCC(CC1)NC2=NC(=NC3=CC(=C(C=C32)OC)OCCCN4CCCC4)N5CCC(CC5)(F)F,24
P8,BI-2536,0.105922341,0.782916667,0,CC[C@@H]1C(=O)N(C2=CN=C(N=C2N1C3CCCC3)NC4=C(C=C(C=C4)C(=O)NC5CCN(CC5)C)OC)C,49
P17,BI-2536,0.011125024,0.5178125,1,CC[C@@H]1C(=O)N(C2=CN=C(N=C2N1C3CCCC3)NC4=C(C=C(C=C4)C(=O)NC5CCN(CC5)C)OC)C,49
P31,XAV 939,738108.9778,0.9932375,0,C1CSCC2=C1N=C(NC2=O)C3=CC=C(C=C3)C(F)(F)F,20
P24a,GSK269962A,97.72819605,0.77,1,CCN1C2=CC(=NC=C2N=C1C3=NON=C3N)OC4=CC=CC(=C4)NC(=O)C5=CC=C(C=C5)OCCN6CCOCC6,47
P8,Embelin,1931690.065,0.976741667,0,CCCCCCCCCCCC1=C(C(=O)C=C(C1=O)O)O,44
P24a,Oxaliplatin,9391838.741,0.95565,1,C1CC[C@H]([C@@H](C1)[NH-])[NH-].C(=O)(C(=O)O)O.[Pt+2],13
P6,PD-0332991,1900.829016,0.9399375,0,CC1=C(C(=O)N(C2=NC(=NC=C12)NC3=NC=C(C=C3)N4CCNCC4)C5CCCC5)C(=O)C,29
P31,PF-02341066,10599.76466,0.9821815,0,C[C@H](C1=C(C=CC(=C1Cl)F)Cl)OC2=C(N=CC(=C2)C3=CN(N=C3)C4CCNCC4)N,68
P11,Gemcitibine,97591.94512,0.9218125,0,C1=NC(=NC(=O)N1[C@H]2C([C@@H]([C@H](O2)CO)O)(F)F)N,8
P20,Temozolomide,73424997.29,0.993729,0,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N,53
P8,BYL719,14.88822053,0.719583333,1,CC1=C(SC(=N1)NC(=O)N2CCC[C@H]2C(=O)N)C3=CC(=NC=C3)C(C)(C)C(F)(F)F,31
P24a,PF477736,5305.328868,0.988306,0,CN1C=C(C=N1)C2=C3C=NNC(=O)C4=C3C(=CC(=C4)NC(=O)[C@@H](C5CCCCC5)N)N2,57
P17,Lenalidomide,82530.81497,0.9404375,1,C1CC(=O)NC(=O)C1N2CC3=C(C2=O)C=CC=C3N,9
P11,JQ1,18.64602545,0.88675,1,CC1=C(SC2=C1C(=N[C@H](C3=NN=C(N32)C)CC(=O)OC(C)(C)C)C4=CC=C(C=C4)Cl)C,32
P14,Mirin,1740029.775,0.908225,0,C1=CC(=CC=C1/C=C\2/C(=O)N=C(S2)N)O,2
P10,RO-3306,357071.0327,0.983783333,0,C1=CC2=C(C=CC(=C2)/C=C\3/C(=O)NC(=NCC4=CC=CS4)S3)N=C1,4
P26,KU-55933,6607807.434,0.994637,0,C1COCCN1C2=CC(=O)C=C(O2)C3=C4C(=CC=C3)SC5=CC=CC=C5S4,18
P11,RO-3306,208906.5877,0.979181,0,C1=CC2=C(C=CC(=C2)/C=C\3/C(=O)NC(=NCC4=CC=CS4)S3)N=C1,4
P19a,Vorinostat,1.418414291,0.597916667,1,C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO,5
P9,SCH772984,3833.141319,0.891625,0,C1CN(C[C@@H]1C(=O)NC2=CC3=C(C=C2)NN=C3C4=CC=NC=C4)CC(=O)N5CCN(CC5)C6=CC=C(C=C6)C7=NC=CC=N7,16
P23,17-AAG,1192.963003,0.978431,0,C[C@H]1C[C@@H]([C@@H]([C@H](/C=C(/[C@@H]([C@H](/C=C\C=C(\C(=O)NC2=CC(=O)C(=C(C1)C2=O)NCC=C)/C)OC)OC(=O)N)\C)C)O)OC,71
P8,GDC0941,1.882341617,0.688055556,1,CS(=O)(=O)N1CCN(CC1)CC2=CC3=C(S2)C(=NC(=N3)C4=C5C=NNC5=CC=C4)N6CCOCC6,66
P14,AZ960,24.59178551,0.6825,1,CC1=CC(=NN1)NC2=C(C=C(C(=N2)N[C@@H](C)C3=CC=C(C=C3)F)C#N)F,37
P26,5-Fluorouracil,24862262.34,0.990933333,0,C1=C(C(=O)NC(=O)N1)F,1
P18,Camptothecin,0.076568021,0.877458333,0,CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O,50
P31,KU-55933,7507017.797,0.994712,0,C1COCCN1C2=CC(=O)C=C(O2)C3=C4C(=CC=C3)SC5=CC=CC=C5S4,18
P20,OSI-906,184.2049114,0.912041667,0,CC1(CC(C1)C2=NC(=C3N2C=CN=C3N)C4=CC5=C(C=C4)C=CC(=N5)C6=CC=CC=C6)O,26
P18,BI-2536,0.000886281,0.5625,1,CC[C@@H]1C(=O)N(C2=CN=C(N=C2N1C3CCCC3)NC4=C(C=C(C=C4)C(=O)NC5CCN(CC5)C)OC)C,49
P19b,NU-7441,34084.09793,0.981783,0,C1COCCN1C2=CC(=O)C3=C(O2)C(=CC=C3)C4=CC=CC5=C4SC6=CC=CC=C56,17
P11,AZ960,1208930.775,0.987681,0,CC1=CC(=NN1)NC2=C(C=C(C(=N2)N[C@@H](C)C3=CC=C(C=C3)F)C#N)F,37
P17,PF-562271,22.16963713,0.7271875,1,CN(C1=C(C=CC=N1)CNC2=NC(=NC=C2C(F)(F)F)NC3=CC4=C(C=C3)NC(=O)C4)S(=O)(=O)C,51
P9,SB 216763,588165.3981,0.971912333,1,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=C(C=C(C=C4)Cl)Cl,55
P11,GSK269962A,185264.4563,0.979181,0,CCN1C2=CC(=NC=C2N=C1C3=NON=C3N)OC4=CC=CC(=C4)NC(=O)C5=CC=C(C=C5)OCCN6CCOCC6,47
P23,MK-2206,698305.6612,0.99335,0,C1CC(C1)(C2=CC=C(C=C2)C3=C(C=C4C(=N3)C=CN5C4=NNC5=O)C6=CC=CC=C6)N,10
P16,MK-2206,465757.0634,0.992070667,0,C1CC(C1)(C2=CC=C(C=C2)C3=C(C=C4C(=N3)C=CN5C4=NNC5=O)C6=CC=CC=C6)N,10
P14,Paclitaxel,0.021151359,0.9106474,1,CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C,33
P28,GSK269962A,4004.533063,0.939916667,0,CCN1C2=CC(=NC=C2N=C1C3=NON=C3N)OC4=CC=CC(=C4)NC(=O)C5=CC=C(C=C5)OCCN6CCOCC6,47
P20,PF-562271,2065.328206,0.889083333,0,CN(C1=C(C=CC=N1)CNC2=NC(=NC=C2C(F)(F)F)NC3=CC4=C(C=C3)NC(=O)C4)S(=O)(=O)C,51
P23,GSK269962A,9928.225745,0.93425,0,CCN1C2=CC(=NC=C2N=C1C3=NON=C3N)OC4=CC=CC(=C4)NC(=O)C5=CC=C(C=C5)OCCN6CCOCC6,47
P23,SL 0101-1,1624019.049,0.988931,0,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC=C(C=C4)O)O)OC(=O)C)OC(=O)C,72
P9,BYL719,47.31763335,0.754166667,1,CC1=C(SC(=N1)NC(=O)N2CCC[C@H]2C(=O)N)C3=CC(=NC=C3)C(C)(C)C(F)(F)F,31
P28,SCH772984,115.4631794,0.7975,1,C1CN(C[C@@H]1C(=O)NC2=CC3=C(C=C2)NN=C3C4=CC=NC=C4)CC(=O)N5CCN(CC5)C6=CC=C(C=C6)C7=NC=CC=N7,16
P18,17-AAG,0.134920311,0.752,0,C[C@H]1C[C@@H]([C@@H]([C@H](/C=C(/[C@@H]([C@H](/C=C\C=C(\C(=O)NC2=CC(=O)C(=C(C1)C2=O)NCC=C)/C)OC)OC(=O)N)\C)C)O)OC,71
P6,AZD-2281,141783.7868,0.9821815,0,C1CC1C(=O)N2CCN(CC2)C(=O)C3=C(C=CC(=C3)CC4=NNC(=O)C5=CC=CC=C54)F,11
P14,PF477736,2107.914711,0.9552726,0,CN1C=C(C=N1)C2=C3C=NNC(=O)C4=C3C(=CC(=C4)NC(=O)[C@@H](C5CCCCC5)N)N2,57
P8,Sorafenib,8250.479847,0.926708333,1,CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F,59
P16,AZD6482,1734381.86,0.994712333,0,CC1=CN2C(=O)C=C(N=C2C(=C1)[C@@H](C)NC3=CC=CC=C3C(=O)O)N4CCOCC4,40
